churchyard,0.333333333333333,0.111111111111111,1.77777777777778,1.11111111111111
churchyards,0.9,1.5,2.4,2.3
churlish,2.88888888888889,1.88888888888889,0.555555555555556,1.44444444444444
cicatrice,0.777777777777778,1.11111111111111,0.444444444444444,1.55555555555556
circumscribed,0.3,0.3,1.4,0.5
circumstance,1.5,1.4,1.7,2
circumstances,2.1,2.1,1.9,2.7
circumvent,0.6,0.8,0.5,0.5
city,0.4,0.9,1.4,0.2
clad,0.2,0.7,0.9,0.5
claim,1.5,1.5,2.3,1.3
clambering,0.7,2.4,0.7,0.9
clamour,2.2,1.9,2.3,0.9
clapped,0.888888888888889,1.33333333333333,4.11111111111111,0.777777777777778
claudio,0.9,0.3,0.3,0.6
claudius,1.44444444444444,0.666666666666667,0.888888888888889,0.444444444444444
claw'd,1.8,2.6,0.6,1.1
clay,0.9,0.7,1.7,1.1
clear,0.4,0.2,2.7,0.5
clearly,0.4,0.6,3,0.7
cleave,2.3,2.5,1,1.6
cleft,0.2,0.2,0.5,0.2
clemency,0.888888888888889,1,1.88888888888889,1.77777777777778
clepe,0,1,1.11111111111111,0.666666666666667
cliff,0.5,2.1,0.5,0.2
climatures,0.444444444444444,1,0.888888888888889,0.777777777777778
cloak,1,1.5,1.3,1.5
close,2,2.1,1.9,1.7
closely,0.3,0.4,1.8,0.7
closes,1.7,1.5,0.8,3
closet,1.4,1.5,1,1
clothe,0.8,1.2,1.5,0.8
clothes,0.5,0.8,3.6,0.6
cloud,0.444444444444444,0.7,2.5,0.8
clouds,0.1,0.5,2.7,0.7
clout,1.9,2.4,1.5,1.4
clown,0.4,2,3.3,0.8
clowns,1.6,2,3.5,1.6
clutch,2,2.7,1.5,1.7
coach,0.3,0.8,2.4,0.2
coagulate,0.7,1.3,1.1,1.3
cock,1,1.1,2.1,0.4
cockle,1.33333333333333,1.44444444444444,0.777777777777778,1.75
coil,1.2,2.1,1.7,1.8
coinage,0.4,0.8,1.4,0.7
cold,1.9,2.6,1.4,1.5
coldly,2,0.8,0.3,2.1
collateral,1.5,1.5,1.3,1
colleagued,0.888888888888889,0.222222222222222,2.11111111111111,0
collected,0.555555555555556,0.333333333333333,1.88888888888889,0.333333333333333
collection,1.6,1.6,2.4,0.7
colour,1.5,1.5,3.4,1.8
columbines,0.375,0.375,1,0.75
combat,4.5,4.4,0.3,4.1
combated,1.66666666666667,2.11111111111111,0.888888888888889,1.44444444444444
combination,0.7,1.2,1.4,0.4
combined,0.5,0.5,1.2,0.5
come,0.8,1.2,2.2,0.9
comedy,0.2,0.4,3.9,0.5
comes,1.2,0.5,2.3,0.6
comest,0.4,0.2,1.7,0.4
comfort,0.7,0.4,3.5,0.6
comical-historical-pastoral,0.555555555555556,0.333333333333333,1.77777777777778,0.555555555555556
coming,0.2,0.7,1.6,0.8
comma,0.6,0.9,0.5,1.1
command,1.8,2.3,1.2,1.4
commanded,1.9,1.6,0.9,0.7
commandment,1.33333333333333,2.44444444444444,1,1
commands,2.7,3.1,0.3,0.4
commencement,1.3,1.7,2.5,1.5
commend,0.7,0.5,2.7,1.1
commendable,0.7,0.3,1.9,0.7
commended,0.8,1,3.6,1.1
comment,1.1,1,0.9,1.2
commerce,1.6,1.2,2.4,1.5
commingled,0.5,0.5,1.9,0.4
commission,1.2,1.6,2.4,1.1
common,0.4,0.3,0.8,0.4
commune,0.3,1.1,1.7,0.5
commutual,1.5,1.3,1.9,1.1
compact,0.3,0.5,1.3,0.6
companies,1.1,1.2,1.6,0.6
companions,0.7,1.1,3.1,1.9
company,1.55555555555556,1.3,3.2,1.11111111111111
compare,1.5,1.3,1,0.8
compass,0.5,0.9,1.9,0.2
compell'd,3.1,2.6,1.4,2
compelled,2,2.1,0.9,1.9
competent,1.5,2.2,3.1,1.2
complete,0.4,0.3,4.1,0.2
complexion,2.1,1.4,1.7,1.7
comply,1.1,0.9,1.7,1.4
composed,1.3,1.4,2.6,0.7
compost,0.1,0.4,1,0.6
compound,0,0.9,0.7,0.4
compounded,2.1,1.5,1.2,1.3
compulsatory,2.3,2.3,0.7,1.4
compulsive,2.4,2.4,0.1,1.5
comrade,1,1.2,2.4,0.7
conceal'd,2,2.9,0.7,1.5
conceit,1.7,1.3,0.8,1.9
conceive,0.2,0.7,3.4,0.2
conception,0.6,0.5,2.9,1.1
concernancy,1.1,1.8,1.9,1.4
concernings,1.9,2.3,1,1.7
concluded,1.8,1.2,2,2
conclusions,1.2,1.1,1.3,1.1
condolement,1.2,1.7,0.8,1.9
confederate,1.8,1.2,0.7,1.8
conference,1.5,1.3,2,1.1
confess,2.2,2.8,1.3,2.5
confession,1.4,2.3,0.8,1.5
confine,2.2,2.8,0.5,1.9
confined,2.3,2.7,1.4,1.9
confines,3.4,2.4,0.7,2.2
confound,2.1,2.7,1.8,2.4
confront,3.5,3.1,1.1,2.4
confusion,1.8,1.9,0.9,2.2
congregation,0.888888888888889,1.44444444444444,2.55555555555556,0.777777777777778
congruing,1.4,1.7,1.7,1.1
conjectures,1.7,1.7,2,1.4
conjoin'd,1.3,1.3,1,1.4
conjunctive,0.6,0.8,1.5,0.4
conjuration,0.4,1.7,1.4,0.7
conjure,1.7,1.7,1.7,1.5
conjures,0.4,1.8,1.3,0.6
conqueror,2.8,3.1,2.3,2.3
conquest,1.5,2.1,1.6,1.4
conscience,1.5,2.4,1.1,1.2
consent,0.777777777777778,0.777777777777778,2.55555555555556,0.4
consequence,2,2.5,1.3,2.4
consider,1.5,1.2,2.2,1.8
consider'd,1.3,0.9,2.1,0.9
considered,0,0.2,1.5,0.1
consonancy,0.8,0.9,2.1,1.5
constant,0.6,0.9,0.8,0.5
constantly,1.5,1.1,1.8,0.5
consummation,1,1.2,3.2,1.3
contagion,0.888888888888889,2.44444444444444,0,1.44444444444444
contagious,2.8,4.6,1.1,3.2
containing,0.8,0.9,2.3,1.1
contend,1.2,2,1.6,0.2
content,0.3,0.4,3.6,0.1
contents,0.6,0.8,1.2,0.3
continent,0.9,0.8,1.4,1
continual,1.6,2,1.5,1.6
contract,0.5,1.1,1.2,0.8
contracted,1,0.888888888888889,1.7,1.1
contraction,1.8,2.5,1.5,2.5
contrary,2.11111111111111,1.11111111111111,0,1
contrive,2,2.2,1.4,2.1
contriving,1.9,1.9,0.2,1.3
controversy,3.3,3.9,0.2,2
contumely,1.66666666666667,0.888888888888889,0.555555555555556,1
convenience,0.5,0,2.9,0.4
conveniently,0.4,0.4,4.4,0.3
conversation,0.8,0.7,2.5,1.2
converse,0.6,0.7,2.2,0.8
convert,0.555555555555556,1,1.22222222222222,0.777777777777778
converted,1.3,1.3,1.7,1.4
convey,0.5,0.7,1.7,0.4
conveyance,1.5,0.8,2.9,1.1
conveyances,1.11111111111111,1.66666666666667,2.44444444444444,1.33333333333333
convocation,0.4,1.1,1.7,1
convoy,1.8,1.5,2.2,1.7
cool,0.7,0.9,3.5,1.1
coped,0.9,1.5,1.8,1.2
copied,3.1,2.1,1.4,1.7
core,0.666666666666667,1.77777777777778,1.44444444444444,0.444444444444444
cornelius,0.3,0.1,0.2,0.2
corner,0.6,0.8,0.8,0.8
coronation,1,1.3,2.55555555555556,0.444444444444444
coronet,0.9,1,2.6,0.9
corpse,1.5,2.5,1.1,2.4
corrupted,3.7,3.4,0.3,2.8
corruption,4.3,3.4,0.1,2.3
corse,1.11111111111111,1.44444444444444,0.666666666666667,2.22222222222222
corses,0.5,0.625,1.125,0.5
cost,1.5,1.8,1.6,1.6
costly,2.4,1.8,1.3,1.9
coted,0.4,0.2,1.2,0.8
couch,0.3,1.3,2.6,1.3
couched,1.2,1.3,1.1,1.1
could,0.5,1.1,2,0.7
counsel,1.5,1.4,1.9,0.8
counsellor,1,0.7,1,1.8
count,1.3,1.22222222222222,1,0.9
countenance,1.4,1.3,1.1,1.3
counter,1.6,1,1.2,1.2
counterfeit,2.44444444444444,1.77777777777778,0.555555555555556,1.88888888888889
countries,1.6,1.1,1.7,1.3
country,0.7,0.7,2.5,0.3
country's,0.6,1,2.6,0.9
countrymen,1,1.1,2.7,0.6
couple,1.4,1.1,3.8,2
couplets,0.555555555555556,0.111111111111111,1.55555555555556,0.444444444444444
course,1,1.1,1.6,0.5
courses,0.7,0.6,2.6,0.4
court,0.8,1.4,0.8,0.7
courteous,0.8,0.5,3.1,0.5
courtesy,0.3,0.4,3.7,0.2
courtier,0.6,0.9,1.6,0.8
courtier's,0.3,0.9,1.2,0.9
courtiers,0.625,0.25,2,0.75
cousin,0.8,1.3,2.6,1
covenant,0.5,0.7,1.3,0.4
coward,2.2,2.3,1,1.7
cowards,2.8,3,0.2,1.7
cozen'd,0.1,0.2,0.8,0.2
cozenage,1.2,1,0.3,0.2
crab,1.7,1.5,0.8,0.5
crack,2.4,3,0.4,2.4
cracked,1.66666666666667,1.22222222222222,0.222222222222222,2.11111111111111
cracks,1.1,1.5,0.7,1.8
craft,0.8,1.2,2.1,0.6
crafts,0,0.1,2.9,0.2
crafty,0.666666666666667,0.888888888888889,2.11111111111111,0.333333333333333
crants,0.25,0.75,0.875,1.125
crash,2.8,2.8,1,2.3
craven,1,1.55555555555556,1.11111111111111,1.88888888888889
craves,0.8,0.4,1.1,0.8
crawling,1.4,1.1,1.2,1.7
creation,1.2,1.5,4.1,1.1
creature,1,1.1,2.3,0.6
creatures,0.3,1.4,2.9,1.1
credent,0.555555555555556,0.888888888888889,1.33333333333333,0.888888888888889
creep,2,3.3,0.2,0.6
crescent,0.3,0.6,1.6,0.5
crew,1.11111111111111,1.22222222222222,1.66666666666667,1.22222222222222
crib,1,1.1,1.6,0.9
cried,1.8,2.5,1.2,4
cries,2.3,3.1,1.4,4.5
crimeful,3.9,4,0.6,2.4
crimes,3.8,3.8,0.6,3.5
croaking,0.7,0.7,0.5,1.3
crocodile,1.5,3.9,0.7,0.6
crook,2.4,1.8,0.3,1.8
cross,1.7,2.4,1.2,2.8
crow-flowers,0.333333333333333,0.222222222222222,0.888888888888889,0.222222222222222
crowing,1.8,1.3,2.8,0.8
crown,0.8,1.5,3.4,0.7
crowner,1.44444444444444,1,2.44444444444444,0.888888888888889
crowner's,0.1,0.7,1.3,0.4
crowns,1,1.2,3.2,1.5
crows,0.9,2.1,1.4,1.3
cruel,3.5,3.5,0,3.1
crust,1.7,0.9,1,1.5
cry,1.6,2.8,0.6,4
cuckold,3,2.6,0.6,2.1
cudgel,2.2,2.4,1.3,1.3
cue,0.5,0.8,2.1,0.7
cuffs,2,1.88888888888889,1.33333333333333,1.77777777777778
cunning,3.2,2.8,1.6,2.1
cunnings,2.1,1.2,1.2,1.5
cup,0.7,1.1,2.1,0.4
cups,0.5,0.7,0.5,0.7
curb,0.8,1.1,1.5,1.4
curd,0.4,0.6,1.8,0.1
cure,1,0.7,3.6,1
curiously,1,1.5,1.4,0.7
curls,0.6,0.5,1.7,0.9
currents,0.3,1.2,1.6,0.9
curse,3.3,2.7,1.1,1.8
cursed,3.33333333333333,3.5,0.555555555555556,2
custom,0.8,0.6,2.2,0.3
customary,0.888888888888889,0.888888888888889,3,1.22222222222222
cut,1.9,2.3,1.1,1.7
cutpurse,1.33333333333333,1.88888888888889,0.333333333333333,1.11111111111111
cyclops,1.2,3.1,0.7,1
dagger,2.88888888888889,3.33333333333333,0.333333333333333,1.66666666666667
daggers,3,4.5,0.2,1.3
daily,0.3,0.4,2.3,1
daintier,0.333333333333333,1.22222222222222,2.88888888888889,0.444444444444444
daisies,0,0.1,3.6,0.5
daisy,0.222222222222222,0.111111111111111,4.33333333333333,0.222222222222222
dalliance,0.875,0.75,2.375,1.375
dally,1.1,0.6,1.5,0.8
dallying,1,0.5,1.6,0.5
damn,3.2,2.6,0.2,1.9
damn'd,3,2.4,0.5,2.9
damnable,3,2,0.1,2
damnation,2.4,3.2,1.2,2.9
damned,2.88888888888889,2.7,0,1.88888888888889
damon,0.7,1.1,1.3,0.9
dane,0.6,0.3,0.9,0.4
danes,0.222222222222222,0.444444444444444,1.33333333333333,0.333333333333333
danger,3.1,4.5,0.3,2.7
dangerous,3.11111111111111,4.77777777777778,0.666666666666667,2.88888888888889
danish,0.5,0.5,2.7,0.6
danskers,0.444444444444444,0.555555555555556,1,0.555555555555556
dare,1.6,2.8,1.3,1.2
dared,1.9,1.8,0.8,0.9
dares,1.6,2.6,1.3,0.7
darest,1,1.7,1.9,1.1
dark,1.7,2.9,1.2,2.5
darkest,2.8,3.6,0.6,3.2
daughter,1.5,1.3,3.5,1.3
daughters,0.4,0.8,3.5,0.2
dawning,0.7,1.3,3.6,1
day,0.9,1.3,2.4,1.6
days,0,0,0.6,0.1
dead,2.1,2.6,1,4
deal,0.9,0.9,1.8,0.6
dealt,0.7,1.1,1.5,0.9
dear,0.1,0.4,3.4,0.5
dearest,0.4,0.3,3.4,0.8
dearly,0.9,0.5,3.9,0.6
dearth,1.4,1.9,0.9,1.5
death,1.8,2.9,0.5,4.4
death-bed,1.5,3.5,0.3,4.3
deaths,2,3.3,0.7,4.4
debate,2.8,2,1.6,1.3
debatement,2.11111111111111,2.11111111111111,1.88888888888889,0.888888888888889
debt,2.5,3.3,0.7,2.4
decayer,2.2,2.2,0.9,2.5
deceived,3.6,2,0.2,3.3
deck'd,1,1.3,1.5,1.6
declension,0.9,0.7,1,1.4
decline,2.5,2.7,1,3.1
declines,2.6,2.1,1.1,3.3
declining,2.3,2,0.2,2.1
deed,0.8,0.6,2,0.4
deeds,1.1,1.4,2.6,0.8
deep,1.5,3,1.4,1.9
deeply,1.7,2.2,2.6,2.3
deer,0.2,0.5,2.3,0.1
defeat,3.8,3,0.6,3.9
defeated,4,3.22222222222222,1,2.77777777777778
defeats,2.4,2,2,2.6
defect,2,1.1,0.6,1.3
defective,2.3,1.6,0.1,2.4
defence,2,1.8,1.3,1.2
defend,1.9,2.2,2.2,1.1
define,0.8,0.1,1.6,0.2
definement,1.1,1.2,1.2,1
defy,2.9,2.2,1.1,1.9
deject,1.8,2.2,0,3.8
dejected,2,2,0.777777777777778,3.33333333333333
delated,1.66666666666667,2.5,1.2,1.5
delay,4.2,2.6,0.7,2.9
delays,2.7,2.5,1.1,2.1
deliberate,1.2,1.3,0.2,0.6
delicate,0.2,1.4,3.2,0.6
delight,0.9,0.333333333333333,3.7,0.6
delights,1.1,0.7,4.3,0.6
deliver,0.8,1.3,1.5,0.3
deliver'd,0.5,0.5,2.4,0.7
delivered,1.6,0.8,2,1.6
delve,1.3,1.4,1.5,1.2
delver,1.5,1.7,1.5,1.7
demand,3,2.5,1.5,2.2
demanded,2.8,1.8,1,2.4
demands,3,2.8,1.2,2.2
demi-natured,0.5,0.8,0.6,0.6
demonstrated,2.3,1.5,1.9,1.5
denied,3.33333333333333,3,0.222222222222222,2.55555555555556
denies,3,2.2,0.2,2.2
denmark,0.1,0.3,1.1,0.2
denmark's,0,0,0,0
denote,0.4,0.3,0.8,0.6
deny,3,2,0.4,2.4
depart,1.3,2,0.7,3
departed,1.4,1.3,0.8,3.3
depend,1.1,2.1,2.4,1.1
depends,0.6,1.3,1,1
deprive,2.5,1.8,1.3,2.2
deprived,2.3,2.6,1.3,2.6
desert,0.5,2.3,1,1.44444444444444
deserve,1,1.77777777777778,2.88888888888889,2.11111111111111
deserved,1.2,1,3.8,0.7
design'd,0.2,0.5,2.6,0.7
desire,0.8,0.9,4.2,1.3
desires,1,1.3,2.9,1.3
desirous,0.666666666666667,1.33333333333333,2.88888888888889,1.33333333333333
desk,0.7,0.4,1.7,0.4
desperate,2,3,0.9,2.6
desperation,2.3,2.9,1.2,3.5
despised,3.8,3.3,0.2,3.1
despite,2.2,0.9,0.6,1.3
destroy,2.8,2.3,1.3,3.2
detecting,1.4,0.9,1.5,0.8
determination,0.7,0.9,3.6,0.6
determine,1.3,1.4,2.2,0.5
device,1.1,1.4,1.9,1.1
devices,0.888888888888889,0.777777777777778,1.5,0.666666666666667
devil,3.1,3.4,0.4,3
devise,1.4,1.1,1.7,0.9
devised,1.2,1.1,0.9,0.3
devotion,1.3,2.4,3.3,1.6
devoutly,0.555555555555556,0.888888888888889,1.44444444444444,0.888888888888889
dew,0.3,0.5,3.6,1.5
dews,1,1,2.1,1.1
dexterity,0.3,0.2,1.8,0.4
diadem,1,0.9,1.2,1
dicers,1.2,1.3,2.5,0.6
diction,0.111111111111111,0.333333333333333,0.222222222222222,0.222222222222222
did,1.1,0.7,1.4,0.8
didest,1,1.25,1.375,1.125
dido,0.8,0.6,1.8,0.4
didst,1.5,1,1.3,1
die,3.1,3.4,0.7,4.4
died,3,3.9,0.1,4.9
dies,2.5,2.8,0.7,4.5
diet,1.1,1.3,1.6,1.3
difference,2.2,2.1,1.6,1.9
differences,1.3,1.1,0.9,1.2
different,2.8,2.2,2.3,1.7
dig,0.7,0.9,0.8,0.9
digested,0.2,1,2.2,0.2
digged,0.6,0.4,0.3,0.2
dignity,0.7,0.6,2.7,1.1
digs,1.3,1,1.1,1.5
diligence,0.7,1.1,3.1,0.8
dip,0.8,0.6,1,0.5
dipping,1.5,1.4,2.1,1.1
dire,2.3,2.8,0.8,2.3
direct,1.22222222222222,1.33333333333333,2.44444444444444,1.375
directions,1.3,1.5,2.2,1.1
directly,1.7,0.7,1.7,1
dirge,0.2,0.9,0.5,1.8
dirt,1.375,0.875,0,1
dirty,2.2,2.2,1.4,2.2
disappointed,3.2,2,0.3,4
disasters,3.3,4.4,0.5,3.6
disclaiming,1.6,1.6,0.7,1.3
disclose,1.1,1.6,1.3,1.3
disclosed,1.1,1.5,1.1,0.7
discomfort,3.2,1.8,0.1,3.3
discord,2.2,1.3,1,1.7
discourse,1.7,1.4,1.5,1.8
discovers,0.9,1.1,3.7,1.2
discovery,0.9,1,3.1,1.1
discretion,1.3,2.6,1.5,1
disease,3.4,4.2,0.6,3.6
diseased,1.7,2.7,0.3,2.9
diseases,2.5,3.9,0.5,3.9
dish,0.4,0.2,2.2,0.8
dishes,0.5,0.2,1.1,0.2
dishonour,2.5,2.1,0.6,3
disjoint,1.5,1.6,0.5,0.9
dislike,2.3,1.7,0.1,1.9
dismal,2.1,1.9,1.1,2
dismantled,1.6,1,0.9,2
dismay,2.2,2.1,0.1,3.2
dispatch,1.4,2,1.7,1.6
dispatch'd,1.1,1.8,1.8,1.5
disposition,1.7,1.3,1.6,1
distance,1.8,1.8,2.3,2
distant,2.2,1.6,1.7,2.1
distemper,2.25,1.75,0.625,2.33333333333333
distempered,1.77777777777778,1.77777777777778,0.555555555555556,2
distilled,0.6,0.4,1.6,0.6
distilment,0.9,0.7,0.7,0.9
distinguish,0.7,0.7,1.7,0.2
distract,2.9,1.9,0.8,2.1
distracted,1.8,2.6,1,1.3
distraction,1.6,1.7,0.7,1.4
distress,2.77777777777778,3.66666666666667,0,3.55555555555556
distrust,2.3,2.7,1.2,2.6
ditchers,1.33333333333333,0.777777777777778,1.22222222222222,2.11111111111111
divide,1.1,1.3,1.2,1.3
divided,0.8,1.7,1.8,2.5
divine,0.6,0.8,3.6,0.7
divinity,1.2,1.7,3.8,0.7
divulging,1.7,2.4,1.8,2.1
dizzy,1.4,1.8,1.3,1.6
do,0.8,0.7,1.5,1.2
do;,1,1.2,1.7,0.8
do't,1,0.666666666666667,0.777777777777778,0.888888888888889
doctor,0.5,1.9,1.6,1.3
document,0.7,0.7,1.3,1
does,0.3,0.2,0.3,0.3
dog,0.7,2,3.7,0.9
dogs,0.5,1.7,2.4,0.5
doing,0.3,0.4,1.1,0.5
dole,1.1,1.4,2.5,1.5
dominions,1.2,2.1,1.6,1.5
done,1.1,1.5,2.5,2
donn'd,0.9,1.3,0.9,1.2
doom,3.6,3.8,0.4,4.1
doom'd,2.77777777777778,3.88888888888889,0.333333333333333,4.22222222222222
doomsday,2.4,3.6,0.5,3.1
door,0.2,0.8,1.1,0.3
doors,0.6,0.6,1.3,0.5
dost,0.333333333333333,0.888888888888889,1.22222222222222,0.666666666666667
dotes,0.8,0.5,1.4,0.6
doth,0.5,0.375,0.375,0.625
double,0.7,1,1.6,0.8
doublet,1.3,0.9,1.7,1.4
doubt,2.1,2.8,0.3,1.8
doubtful,2.3,2.9,0.4,2.8
doubts,1.8,2.8,0.3,3.2
douts,0.375,1.25,0.375,1.375
dove,0,0.5,3.9,0.3
down,0.9,0.9,0.1,2.5
down-gyved,0.7,1,0.1,0.6
dowry,2.5,1.3,2.3,2.1
dozen,0.8,0.5,1.7,0.4
drab,2.2,2.2,0.9,3.2
drabbing,1.2,0.7,0.4,1.4
dragg'd,1.5,0.8,0.2,1.8
dragging,2.7,2.5,1.2,2.6
drains,1.4,1.5,0.9,2.8
dram,0.5,0.4,0.8,0.7
draughts,1.11111111111111,1.22222222222222,1.55555555555556,1.88888888888889
draw,1.6,2.3,1.1,1.9
drawing,2.1,1.5,3,1.6
draws,0.25,0.25,1.25,0.5
dread,2,4.3,0,2.2
dreaded,2.8,4.1,0.4,3.1
dreadful,2.4,2.7,0.6,2.4
dreadfully,3.1,3.9,0.3,3.1
dream,1,2.1,3.9,1.3
dreams,1.5,2.7,4.1,2
dreamt,0.777777777777778,2.22222222222222,3.11111111111111,1.11111111111111
dressy,0.777777777777778,0.7,4.1,0.3
drift,0.6,1.4,1.3,1.2
drink,1.2,1.7,4.3,1.5
drinking,1.1,1.8,3.2,2
drinks,1.5,1.3,2.4,1
drive,1.1,1.5,2.4,1.2
driven,2.3,2.1,2.7,1.2
drives,1.6,2.1,3.1,0.6
drooping,1.8,1.4,1.1,2.3
drop,1.4,1.3,0.8,1.5
dropping,1.5,2.7,0.7,1.9
droppings,1,1.5,0.2,1.7
drown,1.9,4,0.1,3.5
drown'd,2.1,3,0.3,3
drowned,2.4,2.9,0.3,3.7
drowns,1.6,2.1,0.5,3.1
drugs,3,2.9,1.4,2.6
drum,1.4,1.5,2.3,1.7
drunk,1,1,1.6,2.2
drunkards,2.9,1.9,1.1,2.4
dry,1.4,1.1,0.3,0.6
ducat,0.333333333333333,0.444444444444444,2.88888888888889,1.11111111111111
ducats,0.4,1.3,2.1,0.7
due,1.2,1.6,2.2,2.1
dug,0.5,0.9,1.7,0.8
duke's,0.555555555555556,0.333333333333333,1.55555555555556,0.333333333333333
dull,1.4,1.3,0.9,2.11111111111111
duller,1.6,1.1,0.8,2.2
dulls,1.8,1,0.5,2.4
dumb,3.2,2.4,0.4,2.9
dumb-show,2.88888888888889,2,1.33333333333333,1.77777777777778
dumbshows,1.5,0.75,1.5,0.875
dungeons,2,4,0.7,2.3
dunks,1.3,2,1.9,1
dupp'd,2.3,1.9,0.9,2
dust,1.5,1,0.6,1
duties,2,1,1.1,1.2
duty,1.22222222222222,1.11111111111111,2.55555555555556,0.666666666666667
dwelling,1.6,1.77777777777778,2,1.44444444444444
dye,1.1,1,1.7,0.7
dying,3.33333333333333,3.77777777777778,1.44444444444444,3.7
e'en,0.111111111111111,0,0,0
e'er,0.666666666666667,1.55555555555556,1,1.22222222222222
each,0.5,0.6,1,0.8
eager,1,0.5,3.1,0.4
eale,1.2,1.7,0.9,1.2
ear,0.4,0.3,1.3,0.4
earnest,0.8,1,2.9,0.7
ears,0.5,0.2,2.1,0.6
earth,0.7,1.2,2.6,1.4
earthly,1.1,0.9,2.6,1.6
ease,0.5,0.8,3.5,0.8
easier,0.444444444444444,0.666666666666667,3.22222222222222,0.333333333333333
easily,0.2,0.4,3.5,0.5
easiness,1.1,1.1,3.2,1
easing,0.7,0.8,2.7,1.3
east,1,1,0.8,1.3
eastward,0.888888888888889,1.6,0.555555555555556,1
easy,0.9,0.3,3.3,1.3
eat,0.4,0.8,4.2,0.7
eaten,0.8,1.5,2,1
eats,0.3,0.4,2.6,0.3
eclipse,0.4,1.4,2.3,0.8
ecstasy,1.1,1.2,3,1.3
edge,0.9,1.7,0.5,0.8
edified,1.8,0.5,2,1.5
effect,1,1.5,1.5,1.1
effects,1.2,1.3,2.2,0.9
egg-shell,1.1,0.9,1.8,1
eight,0.6,0.9,0.6,0.4
eisel,1.5,1.9,2.3,1.5
either,1.7,1.4,2,1.3
elder,0.4,1.7,2.2,1.5
eldest,1.11111111111111,1.33333333333333,2.77777777777778,1.77777777777778
election,1.5,1.1,1.4,1.1
element,1.2,0.9,1.6,0.4
eleven,0.1,0.3,0.6,0.3
eloquent,0.875,1.5,1.625,1.125
else,0.9,0.7,0.8,1.3
elsinore,0.666666666666667,0.444444444444444,1,0.777777777777778
em,0.888888888888889,1,1.22222222222222,0.555555555555556
embark'd,0.888888888888889,2.44444444444444,2.88888888888889,1.44444444444444
embrace,0.4,1.1,3.4,1.3
embracing,0.4,0.9,3.6,0.7
emperor,1,1.3,1.7,0.7
emphasis,2.4,0.9,2.3,1.1
empire,1.3,0.9,2.6,1.4
employ,1.4,2.2,2.6,1.4
employment,2.2,1.8,3.8,1.8
empty,2.6,2.1,1.4,2.9
emulate,0.6,0.7,1.8,0.3
en,0,0.3,0.2,0.1
enact,0.6,1.2,1.4,1.4
enactures,1.77777777777778,1.33333333333333,1.11111111111111,1.55555555555556
encompassment,1.2,0.8,1.1,0.8
encounter,2.55555555555556,3.33333333333333,1.22222222222222,3.44444444444444
encounter'd,1,0.9,1.2,0.7
encumber'd,1.77777777777778,1,0.111111111111111,1.88888888888889
end,1.4,2.1,2.3,2.3
endeavour,1,0.3,2.5,0.1
ended,0.9,1.5,1.2,1.8
ending,2.2,2.5,1.6,3.8
ends,1.7,2.5,2.3,3
endure,1.4,1.5,1.1,1.7
enemies,4.9,3.8,0.2,2.8
enemy,3.7,2.3,0,1.5
engaged,0.7,1.2,3.6,0.7
engineer,0.6,0.4,2,0.3
england,0.7,0.9,2.2,0.8
england's,1.4,1.1,2.5,1
english,0.6,0.8,1.9,0.2
enlarged,0,0.3,0.5,0
enmity,3.33333333333333,1.88888888888889,0.7,1.55555555555556
enough,0.7,1,2.1,1.1
enseamed,0.2,0.5,0.5,0.5
enter,0.6,0.5,1.1,0.5
enterprise,0.5,1.2,2,0.4
enterprises,1.2,0.8,2.5,0.8
enters,1.4,1.4,1.9,1.5
entertainment,0.6,0.6,4.1,0.3
entrance,0.3,0.8,1.2,0.2
entreat,0.333333333333333,1.33333333333333,1,1.33333333333333
entreated,0.666666666666667,1,0.444444444444444,0.777777777777778
entreatments,1.7,1.4,2.2,1.5
entreaty,0.7,1.5,1.5,1.6
envenom,2.33333333333333,2.44444444444444,0,1.44444444444444
envenom'd,1.3,1.4,0.4,0.7
envious,3.7,2.5,0.3,2.8
enviously,3.6,2.2,0.8,2.4
envy,2.6,2.3,0.1,2.2
epitaph,1.3,1.8,0.6,3.1
equal,0.7,1.1,3.1,1.2
equivocation,0.2,0.7,0.8,0.9
er,0.2,0.1,0.3,0.3
er-teemed,0.875,1.5,1.5,1.875
ere,0.555555555555556,0.666666666666667,0.666666666666667,0.333333333333333
erhear,1.85714285714286,1.71428571428571,1,1.14285714285714
err,2.11111111111111,1.88888888888889,0.666666666666667,2.22222222222222
erring,2.3,1.6,0.6,2.1
errors,4.1,3.7,0.2,2.8
ersways,0.555555555555556,0.444444444444444,0.444444444444444,0.888888888888889
eruption,3.6,3.2,0.4,1.4
escape,1.7,2.4,3.5,2.2
escoted,0.555555555555556,1.33333333333333,1.44444444444444,0.888888888888889
especial,0.5,0.2,2.3,0.7
especially,0.5,0.9,1.7,0.7
espials,0.125,0.375,1,0.75
essentially,0.9,0.4,1.5,0.5
estate,0.4,0.6,2.5,0.6
esteem'd,0.6,0.6,3.3,0.6
estimation,1.1,1.4,1.4,0.9
et,0.1,0.6,0.7,0.2
eternal,1.1,2,2.7,2.1
eterne,1.33333333333333,1.44444444444444,1.88888888888889,1
eternity,0.777777777777778,1.22222222222222,3.77777777777778,1.11111111111111
even,0.6,0.5,1.7,0.4
event,1.1,1.5,3,0.5
events,0.8,1.6,3.3,1.2
